materialId,materialType,status,ownerOrg,numCredentials,numTransfers,hasIdentity,hasQC,hasExpiredQC,hasTamperedArtifact,hasPendingTransfer,expectedOnChain,expectedFull
bio:cell_line:f07d9e3e-3489-4b73-b3cd-b216a2043e57,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:57936f68-71b1-4c38-94ee-8ab82db52484,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,true,FAIL,FAIL
bio:cell_line:aea7c823-dc21-40d9-91c8-02c671b3a671,CELL_LINE,ACTIVE,LabB_MSP,3,3,true,true,false,false,false,PASS,PASS
bio:cell_line:f1d34351-8eda-4b8a-b976-28b539746c37,CELL_LINE,QUARANTINED,LabA_MSP,3,3,true,true,true,false,false,FAIL,FAIL
bio:plasmid:3856903d-f1f1-4d68-a89f-8cedec427ebd,PLASMID,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:f1313b9b-9953-409a-9393-0a422caeb020,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,true,true,false,FAIL,FAIL
bio:cell_line:1e872678-0805-4389-9d32-ea96124b7d04,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:cd2f6b8e-2ebd-4dc6-83a5-aa4e56227985,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,true,false,PASS,FAIL
bio:plasmid:0d827c50-e086-4191-ab2b-d734cf5bb46c,PLASMID,ACTIVE,BioRepository_MSP,1,3,true,false,false,false,false,FAIL,FAIL
bio:cell_line:ba61bd21-2bfd-48e0-b349-e1aa8ef598b6,CELL_LINE,ACTIVE,LabA_MSP,2,3,true,true,true,false,false,FAIL,FAIL
bio:cell_line:567fe260-4f61-4764-ac6b-ccd057e2733e,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,false,true,false,PASS,FAIL
bio:cell_line:5a4798f2-eba8-4c22-8f73-28b75ed574bc,CELL_LINE,ACTIVE,BioRepository_MSP,2,3,true,true,false,true,false,PASS,FAIL
bio:cell_line:61d5c2fb-ad51-4ee4-8249-5d730daa6f69,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:b9217db9-6a72-46ed-b336-37f6d07ae3d9,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:5ab7fadf-8bc0-49d9-b21b-74243b8a25d0,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:f2a5e6cc-6f19-4aa6-b29e-b09987ada401,CELL_LINE,ACTIVE,LabB_MSP,1,1,true,false,false,false,false,FAIL,FAIL
bio:plasmid:f31e39bc-2e02-4b84-9dba-379cec555aba,PLASMID,ACTIVE,LabB_MSP,2,3,true,true,false,false,false,PASS,PASS
bio:plasmid:24d56d9d-ecae-424d-a8b2-e91eedcbfc9f,PLASMID,REVOKED,BioRepository_MSP,2,2,true,true,false,false,false,FAIL,FAIL
bio:cell_line:39780603-d4b1-4f75-93d1-7834bb163656,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,true,false,PASS,FAIL
bio:plasmid:fe6592eb-e72f-4530-a624-4153e5cf673a,PLASMID,ACTIVE,BioRepository_MSP,2,2,true,false,false,false,false,FAIL,FAIL
bio:plasmid:0610ecac-3353-4f7c-b257-d7602c5e6177,PLASMID,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:64a103e4-3c29-475a-aff6-a56fba5716d3,CELL_LINE,ACTIVE,BioRepository_MSP,3,1,true,true,false,true,true,FAIL,FAIL
bio:cell_line:155abecb-8d30-4979-94ee-03825664eaeb,CELL_LINE,ACTIVE,BioRepository_MSP,2,3,true,true,false,false,false,PASS,PASS
bio:plasmid:175eee6b-6051-4fc9-adf4-bf17f4053571,PLASMID,ACTIVE,LabB_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:23849622-1764-434f-b0e5-38823367ae55,PLASMID,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:39145eb2-a531-4a02-a07a-fc0b6c89b93d,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:00081a97-2853-4ad4-9d49-30ac63745cc4,CELL_LINE,ACTIVE,BioRepository_MSP,3,3,true,true,false,false,false,PASS,PASS
bio:plasmid:beebde6b-2fdf-4bf2-815a-6ba200be2d5e,PLASMID,ACTIVE,LabA_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:b7d7e9a0-8718-4757-9191-636071d4bc73,CELL_LINE,ACTIVE,BioRepository_MSP,2,3,true,true,true,false,false,FAIL,FAIL
bio:cell_line:d9c3e57f-62a7-46b9-88da-ea10ab992a41,CELL_LINE,ACTIVE,BioRepository_MSP,1,2,true,false,false,false,false,FAIL,FAIL
bio:cell_line:adec0805-a6b0-4169-80e1-26b9aa3c9372,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:6cbb34c0-7a8d-4889-b0b5-c684eb2146c1,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:93710940-121f-4884-a66a-18d3f5eb94d1,CELL_LINE,ACTIVE,LabB_MSP,2,3,true,true,true,false,false,FAIL,FAIL
bio:cell_line:7d8293e0-0d2f-436e-95a9-2b4efe9e06f2,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,true,false,PASS,FAIL
bio:plasmid:3704933d-eaec-4103-8fed-e2a35b0c7399,PLASMID,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:183bf043-3761-4890-addd-71408524ab26,CELL_LINE,ACTIVE,LabB_MSP,2,3,true,true,true,false,false,FAIL,FAIL
bio:cell_line:0fcce3c4-bf74-4480-b72d-82434982d03f,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,true,FAIL,FAIL
bio:cell_line:c03d9b10-9bdd-4ac8-bf84-65493092f1ad,CELL_LINE,ACTIVE,BioRepository_MSP,2,3,true,true,false,false,true,FAIL,FAIL
bio:cell_line:eafc9ba1-564f-49af-a735-3530f41876f7,CELL_LINE,REVOKED,BioRepository_MSP,2,2,true,true,true,true,false,FAIL,FAIL
bio:cell_line:ffc336a4-fe06-4aa8-a87f-3eb1be48f849,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:plasmid:fb32182e-a803-4029-93b5-1110d558ebe9,PLASMID,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:2c898a13-4832-4d4e-b54f-392b4a73c828,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:7eeb975b-66c1-4261-ab1f-f3de1fb63de9,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:7bfe3538-24f6-457d-8bf9-aa65a48efb17,CELL_LINE,ACTIVE,LabA_MSP,2,3,true,false,false,false,false,FAIL,FAIL
bio:cell_line:0171b346-b9fc-403e-9a8e-8fb054c67bed,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,true,false,PASS,FAIL
bio:plasmid:185f6853-5eef-4ca7-89dc-44a43b9a13a0,PLASMID,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:8043f01c-a576-4f3b-a841-085102344ded,PLASMID,ACTIVE,BioRepository_MSP,2,3,true,true,true,false,false,FAIL,FAIL
bio:cell_line:828c7403-d468-42ba-8679-4e32770dc96e,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,true,true,false,FAIL,FAIL
bio:plasmid:e7e286ac-0f25-4410-90aa-0060a37317de,PLASMID,ACTIVE,BioRepository_MSP,2,1,true,true,false,false,true,FAIL,FAIL
bio:cell_line:19736076-082c-4917-9f0d-d15a446bc2f4,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:db889eb6-0665-473a-b59e-489740c60887,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:ebce9a21-7e8d-429d-8216-9ac7f7439111,CELL_LINE,ACTIVE,BioRepository_MSP,2,3,true,true,true,true,false,FAIL,FAIL
bio:cell_line:9005057e-ea83-470e-abb6-467e1d5cbded,CELL_LINE,ACTIVE,BioRepository_MSP,2,3,true,false,false,false,false,FAIL,FAIL
bio:cell_line:6f227b32-580b-401a-bec7-34496d397fa5,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,true,true,false,FAIL,FAIL
bio:plasmid:7c5631b9-66bc-4c9e-a79f-42dd3c08ded0,PLASMID,ACTIVE,LabA_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:d3372c7d-6504-4f08-b19c-daf96007b74c,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,true,false,PASS,FAIL
bio:cell_line:d37634ec-d7fe-4c9d-b717-707846f61c34,CELL_LINE,ACTIVE,LabA_MSP,3,3,true,true,false,false,false,PASS,PASS
bio:cell_line:5cb48457-7a48-4548-a46b-10c7754faec5,CELL_LINE,ACTIVE,LabA_MSP,3,3,true,true,false,false,false,PASS,PASS
bio:cell_line:86404df8-0f93-4b5a-89b1-847b9686d04a,CELL_LINE,ACTIVE,LabB_MSP,1,2,true,false,false,false,false,FAIL,FAIL
bio:cell_line:382cca17-0d90-4f0a-8afc-bbe0bdb8939d,CELL_LINE,QUARANTINED,BioRepository_MSP,2,3,true,true,true,false,false,FAIL,FAIL
bio:plasmid:8f370f29-8521-4971-99c8-66741964f08f,PLASMID,ACTIVE,LabB_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:06a8dff1-9eb8-4c09-882f-827bbe8d1b4b,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:b21e6260-5718-460e-8861-788ebeed2723,CELL_LINE,ACTIVE,LabB_MSP,3,3,true,true,false,false,false,PASS,PASS
bio:cell_line:afd4757c-d3be-40e2-b878-7eda6ff66916,CELL_LINE,REVOKED,LabA_MSP,3,3,true,true,false,false,false,FAIL,FAIL
bio:cell_line:2bf40064-5b45-4e22-89c8-bfb2393ef790,CELL_LINE,ACTIVE,LabB_MSP,2,3,true,true,false,false,false,PASS,PASS
bio:plasmid:8d631be2-acb9-4523-bfa9-a376611eadc0,PLASMID,ACTIVE,BioRepository_MSP,2,1,true,true,false,false,true,FAIL,FAIL
bio:cell_line:7c31a685-5377-45e3-9aa1-e7507c0b7fcd,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,false,false,false,false,FAIL,FAIL
bio:cell_line:077c7ace-9b99-4abd-9a95-d85f1253bd48,CELL_LINE,ACTIVE,BioRepository_MSP,3,1,true,true,false,true,true,FAIL,FAIL
bio:plasmid:ebbfe328-b8ac-4654-a8b5-44ec4d1ed6ff,PLASMID,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:e6b3e244-81f3-4b47-b4f1-7d16360a9470,CELL_LINE,ACTIVE,LabB_MSP,3,3,true,true,false,true,false,PASS,FAIL
bio:cell_line:73793cbc-8244-4970-a12c-6e310eba66c9,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:d7155f5e-01e4-4241-8e46-1bfd1592d1fb,CELL_LINE,QUARANTINED,LabA_MSP,2,1,true,true,true,true,false,FAIL,FAIL
bio:plasmid:c3bd5fb2-b90c-45b2-995e-a4e771537598,PLASMID,QUARANTINED,BioRepository_MSP,3,1,true,true,false,false,true,FAIL,FAIL
bio:plasmid:ed503282-d0e0-4d10-94fc-09f85e9779a6,PLASMID,ACTIVE,LabA_MSP,2,3,true,true,false,false,false,PASS,PASS
bio:cell_line:50fd7b0e-6efd-470a-96ae-633cb56bacec,CELL_LINE,ACTIVE,LabB_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:c1db85d3-3ec6-4337-a7e8-c654297803c6,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,true,false,PASS,FAIL
bio:cell_line:61943e8c-8e70-4242-8217-18770637fa97,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,false,true,false,PASS,FAIL
bio:cell_line:7ace41a0-a51b-4452-ac68-3fb6dd1ee297,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:d7d4ef18-1855-4703-93ed-655a74757970,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:fc2f2b27-be6a-4745-b66c-51ce4f30070a,PLASMID,ACTIVE,LabA_MSP,3,3,true,true,false,false,false,PASS,PASS
bio:cell_line:0f7ed2f0-34e6-4057-9221-2b9e15f2562b,CELL_LINE,ACTIVE,LabB_MSP,3,3,true,true,false,false,false,PASS,PASS
bio:cell_line:a402deb3-e3a2-4920-bb06-30fc23237516,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:56bca20c-ff48-4074-88a4-485a3c0bcff6,CELL_LINE,REVOKED,LabB_MSP,3,3,true,true,false,false,false,FAIL,FAIL
bio:cell_line:01cdae62-dc11-4cf7-9c53-5dd36c5d3929,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:042fb7d4-2b14-423b-bc7b-12613432c773,PLASMID,ACTIVE,LabA_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:a27b0123-1a0e-4a92-b8e2-d7a225a15aac,PLASMID,ACTIVE,LabA_MSP,2,2,true,false,false,false,false,FAIL,FAIL
bio:cell_line:d1acd828-27c6-461a-878e-4a5593989893,CELL_LINE,ACTIVE,LabB_MSP,3,2,true,true,true,true,false,FAIL,FAIL
bio:cell_line:038b161a-7297-42b3-85db-06c3347a1984,CELL_LINE,REVOKED,LabA_MSP,3,1,true,true,false,false,false,FAIL,FAIL
bio:cell_line:d577fb2d-fde5-42d0-a357-2a8690699da8,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,false,false,false,false,FAIL,FAIL
bio:cell_line:8ecec64d-c8d1-4eaf-a539-08f5f9c55c8b,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:dd57d480-45c0-4a19-8f36-c767991aa28f,CELL_LINE,ACTIVE,LabA_MSP,2,3,true,false,false,false,false,FAIL,FAIL
bio:cell_line:d0d79868-ae56-45b9-92f1-7be80e2bb295,CELL_LINE,ACTIVE,BioRepository_MSP,2,3,true,true,false,true,false,PASS,FAIL
bio:cell_line:fdeaec59-b897-4d64-ae9e-43dfe8d948d7,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,true,false,PASS,FAIL
bio:cell_line:e78cc490-d60c-4fe3-9102-9af30d6a1fff,CELL_LINE,ACTIVE,LabA_MSP,3,3,true,true,false,true,false,PASS,FAIL
bio:cell_line:200d2ec3-cdac-4ccc-ac50-1709785de886,CELL_LINE,ACTIVE,LabB_MSP,2,3,true,true,false,false,false,PASS,PASS
bio:cell_line:72e18d25-f2ca-4f95-8a2b-0c32d873205d,CELL_LINE,QUARANTINED,LabB_MSP,2,2,true,true,false,true,false,FAIL,FAIL
bio:cell_line:d8a5e307-08ab-40af-a393-04c6752619bf,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:plasmid:1b57c599-355a-4901-8b09-4854463ff59c,PLASMID,ACTIVE,BioRepository_MSP,2,3,true,true,false,false,false,PASS,PASS
bio:plasmid:bdb39e90-f045-41ea-8946-f86d856f1941,PLASMID,ACTIVE,BioRepository_MSP,3,3,true,true,true,false,true,FAIL,FAIL
bio:cell_line:b25afb5b-f7b9-47f4-8367-0ad5e68c3a65,CELL_LINE,ACTIVE,BioRepository_MSP,2,3,true,true,false,false,false,PASS,PASS
bio:cell_line:07f19b69-8f5a-4335-a281-73085ccc89eb,CELL_LINE,ACTIVE,LabA_MSP,3,3,true,true,true,false,false,FAIL,FAIL
bio:plasmid:bb91e937-5d40-4ce0-8569-b88ad8900964,PLASMID,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,true,FAIL,FAIL
bio:cell_line:8a25ec3a-9d38-4081-bcfd-71fbd76baba1,CELL_LINE,ACTIVE,BioRepository_MSP,2,3,true,true,true,true,true,FAIL,FAIL
bio:cell_line:0f2b486e-3417-45cd-a521-eb0a932f8497,CELL_LINE,QUARANTINED,LabB_MSP,3,3,true,true,true,false,false,FAIL,FAIL
bio:plasmid:9e6b5bba-d700-44a5-86fb-752bf3ddc5c5,PLASMID,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:ab85e8c3-39c3-442f-9ae1-730051a758ed,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,true,false,PASS,FAIL
bio:cell_line:4088f10f-f41a-4c59-9fa2-f2c6d255581c,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,false,false,false,false,FAIL,FAIL
bio:cell_line:de64959e-a86d-48b2-978b-c89f09c8500a,CELL_LINE,ACTIVE,LabA_MSP,1,1,true,false,false,true,false,FAIL,FAIL
bio:cell_line:0a130cc0-6a7f-4fdf-b220-fa14300b79fb,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,false,true,false,PASS,FAIL
bio:plasmid:7703bf94-9788-483b-827b-769cc864d381,PLASMID,REVOKED,LabB_MSP,2,1,true,true,false,false,false,FAIL,FAIL
bio:cell_line:63473232-5da0-4746-b9a8-db72a6a08823,CELL_LINE,ACTIVE,LabA_MSP,2,3,true,true,false,false,false,PASS,PASS
bio:plasmid:8545cf49-a6c1-431e-ac24-1b624f6a1cf9,PLASMID,ACTIVE,BioRepository_MSP,2,1,true,false,false,false,true,FAIL,FAIL
bio:plasmid:b9f06da0-31fc-4568-a8f4-bf14140bb5ce,PLASMID,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:05f16252-1062-49ce-adb0-04482d77bd97,CELL_LINE,REVOKED,LabA_MSP,2,3,true,true,false,false,false,FAIL,FAIL
bio:cell_line:b2e43d42-3499-4a31-884c-6428f2dc787e,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:e897b7f5-6c7a-40bf-9aaa-282b22013efb,PLASMID,ACTIVE,LabB_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:cac816fa-0dd0-4068-8e86-4a0122cc36f6,CELL_LINE,ACTIVE,LabB_MSP,2,3,true,true,true,false,false,FAIL,FAIL
bio:plasmid:b086f6c0-885f-41fe-bf5d-d7cd09a87b1f,PLASMID,REVOKED,BioRepository_MSP,2,2,true,true,false,false,true,FAIL,FAIL
bio:plasmid:9a014885-76e2-4b3f-94f2-1637c4badd4e,PLASMID,ACTIVE,BioRepository_MSP,2,3,true,true,false,false,true,FAIL,FAIL
bio:cell_line:aacaa70b-6c4b-4f02-bd91-2a95b58a529e,CELL_LINE,ACTIVE,LabB_MSP,2,3,true,true,false,false,false,PASS,PASS
bio:cell_line:76705534-3062-4250-8cd3-bbdd7189f223,CELL_LINE,ACTIVE,BioRepository_MSP,3,3,true,true,false,false,false,PASS,PASS
bio:cell_line:55623463-db88-4e8a-b7a9-7425df21f2d2,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:fa88513c-1b81-4097-8d1e-be3b12ead811,CELL_LINE,ACTIVE,LabA_MSP,3,3,true,true,false,false,false,PASS,PASS
bio:cell_line:d5eccf1f-6cbe-4262-bf7c-314dd9890674,CELL_LINE,ACTIVE,BioRepository_MSP,2,3,true,true,false,false,false,PASS,PASS
bio:plasmid:33a958f0-1f31-4323-a85e-63aa69afb209,PLASMID,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:c4c216d8-f92c-423f-a4ee-c1920bbb53ba,CELL_LINE,REVOKED,BioRepository_MSP,2,2,true,true,true,false,true,FAIL,FAIL
bio:plasmid:caba71c6-df29-4e39-84f6-437d33d19135,PLASMID,QUARANTINED,LabB_MSP,2,1,true,true,false,false,false,FAIL,FAIL
bio:cell_line:4a2f7a51-ff2a-4750-8ef8-c17c22a4e5f9,CELL_LINE,ACTIVE,BioRepository_MSP,3,3,true,true,true,true,false,FAIL,FAIL
bio:plasmid:5c7c260a-0b1b-4bd1-ac8b-4455be9fe39b,PLASMID,ACTIVE,LabA_MSP,3,3,true,true,false,false,false,PASS,PASS
bio:cell_line:a946e903-e1a9-4b1a-86a1-a09853beebf1,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:plasmid:d39d58be-e4ff-4032-bc73-d81c6e2bf2e3,PLASMID,QUARANTINED,LabB_MSP,3,1,true,true,false,false,false,FAIL,FAIL
bio:plasmid:653792ac-de2e-4e81-b10a-be7e8f5bcb32,PLASMID,ACTIVE,BioRepository_MSP,2,3,true,true,false,false,false,PASS,PASS
bio:cell_line:cd53f4b5-2f20-4c35-8962-682e95f395ca,CELL_LINE,QUARANTINED,BioRepository_MSP,3,2,true,true,true,true,false,FAIL,FAIL
bio:cell_line:7c2aacb7-492e-45dc-9ffb-1b7c88b3753d,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:434e9969-248f-4abc-acd6-b947cd384248,CELL_LINE,REVOKED,BioRepository_MSP,3,3,true,true,true,true,false,FAIL,FAIL
bio:cell_line:88327c27-e3c4-4efa-a4f3-bcf2017bcae2,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:279d1175-1e79-4018-bf1e-748016e0149b,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:a96a53a2-1256-4394-8791-feadaa5dda78,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:555fe9a6-8254-4d17-8845-dae5dfc56673,CELL_LINE,REVOKED,BioRepository_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:8e5872de-0c23-44f6-9997-1f3e947e2870,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:db4ede49-140d-42af-b965-d7078701039f,CELL_LINE,ACTIVE,LabA_MSP,1,1,true,false,false,false,false,FAIL,FAIL
bio:plasmid:31e54c94-068b-4db1-bf91-ef1cbff89e76,PLASMID,ACTIVE,LabB_MSP,2,3,true,true,false,true,false,PASS,FAIL
bio:cell_line:95cdb3e8-6f6f-4931-93f6-6e6b6fd37ea0,CELL_LINE,ACTIVE,BioRepository_MSP,3,3,true,true,true,false,true,FAIL,FAIL
bio:plasmid:46293715-6589-46d3-957d-99a18998dced,PLASMID,REVOKED,LabB_MSP,2,1,true,false,false,false,false,FAIL,FAIL
bio:cell_line:5030f617-0e0e-4606-9083-2c39b192edfa,CELL_LINE,ACTIVE,LabA_MSP,2,3,true,true,true,false,false,FAIL,FAIL
bio:cell_line:e4c48859-0486-40ee-98d8-0ee29f814963,CELL_LINE,ACTIVE,BioRepository_MSP,2,3,true,true,true,false,false,FAIL,FAIL
bio:cell_line:d26cec2d-01ce-4dca-b6ce-f7dc31dae02e,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,true,false,PASS,FAIL
bio:plasmid:8cbfb3d7-c07b-425e-bf7f-a731ada13aa1,PLASMID,ACTIVE,LabB_MSP,3,3,true,true,true,true,false,FAIL,FAIL
bio:cell_line:7a41a32f-0453-46de-9e1f-154c7b91acb3,CELL_LINE,ACTIVE,LabA_MSP,3,3,true,true,false,false,false,PASS,PASS
bio:cell_line:cf58cb6e-d0c1-4869-943c-bd0a86708822,CELL_LINE,ACTIVE,BioRepository_MSP,3,3,true,true,true,true,false,FAIL,FAIL
bio:cell_line:e412aa99-a424-4c4e-a721-626dc97301a1,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:1032352a-a066-4270-82e6-e0d17aaa11f3,CELL_LINE,QUARANTINED,LabB_MSP,2,1,true,true,false,false,false,FAIL,FAIL
bio:cell_line:6b5ea022-ffb6-48d7-bf3b-66dbd0901b7b,CELL_LINE,ACTIVE,LabB_MSP,2,3,true,true,false,false,false,PASS,PASS
bio:cell_line:4d8ae96d-50db-4f82-a4cb-df1fcadec065,CELL_LINE,ACTIVE,LabB_MSP,2,3,true,true,true,false,false,FAIL,FAIL
bio:cell_line:d918011a-14ad-48d8-bd42-3b540db023c4,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,true,false,PASS,FAIL
bio:cell_line:c2cdd064-edaf-402a-b7f9-0609288ee3f5,CELL_LINE,ACTIVE,LabA_MSP,2,3,true,true,false,true,false,PASS,FAIL
bio:plasmid:d7fbe843-6d31-45f9-bcfe-851c143ec445,PLASMID,ACTIVE,LabB_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:ba92bb99-5e16-4207-8f0b-3a0ddaa94726,CELL_LINE,REVOKED,BioRepository_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:9394c13f-92e2-497b-a0c7-e0b56b1c9941,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
