materialId,materialType,status,ownerOrg,numCredentials,numTransfers,hasIdentity,hasQC,hasExpiredQC,hasTamperedArtifact,hasPendingTransfer,expectedOnChain,expectedFull
bio:cell_line:9227e704-ad79-47be-9ea8-72a607874ece,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:7bd263af-2196-4308-80d5-7054b16949d9,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:2925281a-2967-44f9-b803-8b58a62e6de1,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:cdda7924-60f9-4d33-8225-afb759f9f70d,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:9838093c-758c-4dd2-ba59-7b89afbe787c,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:8eaf895a-c4b2-46ec-ba11-393868e46cca,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:f36978e5-059c-450b-9da2-2c47a4332f4a,PLASMID,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:03998236-09a8-470d-85dc-f76c0e46bb62,PLASMID,ACTIVE,BioRepository_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:6f2c7209-37c3-4c67-bcc4-f85fc0fd57d6,PLASMID,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:plasmid:30bcdc65-70ee-40a2-8290-63bc905fe9d6,PLASMID,ACTIVE,LabB_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:18380c8d-d807-413e-989b-90b556c547bc,CELL_LINE,ACTIVE,LabB_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:4a662be3-e9a1-4038-9ce8-785ea933efbd,CELL_LINE,ACTIVE,LabB_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:df0e26e3-428a-43fb-a976-6377cf5ff295,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:bd3843a9-ad37-40ed-957a-2c7b86144e28,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:142435e6-3e7a-44c4-b2e7-10b8baf71b1b,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:7f7c337f-15d3-47ac-975a-5fe08c072de9,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:59d24df6-20ac-44c0-bf68-38f6b0cbcc07,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:fe0cb4b3-629d-4a4f-8367-edcaf79aa321,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:5771d3e6-7aec-4056-96b3-565b3a422714,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:3bcdf671-a2e7-46e2-9c37-18abcb27c56f,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:388e5f4d-6b8a-4555-9d8a-0c78f38aabce,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:759adc24-f0ec-48bc-ac14-f0da41285c1a,PLASMID,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:284e8c83-156e-45d0-a0ca-3e52eb83e5a8,PLASMID,ACTIVE,LabA_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:92320d01-7393-466b-92ed-a8de3f7677fb,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:73c0ec47-b4fc-4a09-833d-8069d29ccd93,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:d43f5321-4092-4294-9676-4ed3e679e17d,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:plasmid:9001261f-8546-4b60-b3f6-f40172a978e2,PLASMID,ACTIVE,BioRepository_MSP,2,1,true,true,true,false,true,FAIL,FAIL
bio:cell_line:83d68cd6-fcf1-4cd4-be4a-f8b4800c92a6,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:0ca7ee71-bf4f-4d0d-90d9-71c3be975e1e,PLASMID,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:93178007-71e4-48ca-b0a3-bb2b714c99cf,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:80cf309c-a1c0-402e-810d-ade045a251f6,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:fabd2538-76dd-41e5-a981-2a36bec006f5,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:717c7282-0abf-463d-a111-9a7d155d955f,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,true,false,PASS,FAIL
bio:plasmid:0bacdd78-fdd7-4622-83e8-82fe803e4eab,PLASMID,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:4d9875bc-8d7b-4f78-aa2b-1412ffff56b5,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:bb3289bd-08bb-4174-9152-f9a72fbfa8fb,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:f7c123c1-0895-4dac-9c11-c5f61cbf4f12,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:0c4a72ce-eb65-4542-90d0-8a4bab87419a,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:2f1e5c4d-cd2c-455d-a494-0a9100e6ce99,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:0f88dcb2-7685-4256-a1c3-3fa972cdbb64,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:8e89b904-8ef1-4d37-abaa-07e74f6af96f,CELL_LINE,ACTIVE,LabB_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:d3b87696-0b5c-43e0-8d72-1826102d4864,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:86624b7a-ec9c-4af0-b6dd-536c5afaf2a2,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:5091a0f6-8aba-4425-b605-b4f196197e6b,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:0114a94d-96e3-4799-a7e6-c45b1e5e1f0a,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:27f88d4b-5e1a-4261-8ab8-7cd0ecd2c54c,PLASMID,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:plasmid:66beb909-017c-42d9-ae53-410d1e636481,PLASMID,ACTIVE,LabB_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:bd41504b-ed66-430a-b17b-14c1252ffc6a,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:fa761c07-1467-4ce5-8c81-6631416c6d8c,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:888e2696-aff1-4dc4-9177-f742a0d95f2c,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:plasmid:f422d43e-a004-486e-9910-5ad2ba385048,PLASMID,ACTIVE,LabB_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:45e59f74-3a89-45e2-86de-9e96220c342b,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:e1121fca-4fc0-4c89-a89f-3749eb5d5685,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:5edccb6b-9884-4a0b-b83f-8f61bdb89273,PLASMID,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:2e596bad-5c35-460a-9d69-bc0f4e70924c,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:7faf6bee-20cd-4e84-85f0-f5389fd4c907,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:509dc157-bb2d-46bc-9752-77196086d3f4,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:4dcfb8ee-1525-4da4-9788-9f07c9a4899f,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:437da2a2-c50a-46e7-8800-425d0c714b83,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:40e212dc-18eb-48b3-8486-165f16071c00,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:982f906e-a3ff-4b60-b5e1-44d09b0b25c1,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:9f442515-33b7-432e-97b7-4b9f08908987,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:1f856d74-b521-4b51-8828-26f08c6ce0e4,PLASMID,ACTIVE,LabB_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:8c21e122-5b61-4c34-ba73-a8048ac33954,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:ddeea0f2-9ddb-4843-9679-7fdbaf2f2c6f,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:0d98be38-75e7-4773-b42b-eaa7c6735182,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:9a572973-2d0e-4524-a49a-a01c32d50621,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:6147fe70-d506-4990-8aec-97881859aa83,PLASMID,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:724b537a-0bbd-47aa-8fe3-eab7ee7f3f9f,PLASMID,ACTIVE,LabA_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:79c95096-cbd0-4bc0-8116-56c1ae840eb5,PLASMID,ACTIVE,LabA_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:d58241a5-e3c3-4e74-bd5f-1309fcb183de,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:e610c150-43b3-4f61-a8ef-440bf77677c8,CELL_LINE,QUARANTINED,LabB_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:bf6f9874-20d6-4671-b890-2f3a822dbc44,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:04bac967-8cb6-4bbf-8d28-05e3a987f948,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:696ea2db-3f9a-4299-90f1-3d55aaa20712,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:20e1072c-5531-4b30-8e40-53cc633e7bdc,CELL_LINE,QUARANTINED,LabA_MSP,3,2,true,true,false,false,false,FAIL,FAIL
bio:cell_line:b9b0a92f-7569-4cfd-abd9-328b244ab6b2,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:d56171c8-9863-42bd-809a-6bcdc5d8de7a,CELL_LINE,ACTIVE,LabB_MSP,3,2,true,true,true,true,false,FAIL,FAIL
bio:plasmid:b94bd0e0-c154-4eb1-946d-a19c0a02c4af,PLASMID,ACTIVE,BioRepository_MSP,2,2,true,true,true,true,false,FAIL,FAIL
bio:cell_line:fd7aea52-6fc0-4f28-bd42-f71cac5c34e0,CELL_LINE,REVOKED,LabB_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:22a99ee7-1762-4104-a4cc-2b66999834e7,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,true,false,PASS,FAIL
bio:cell_line:e0addb7a-5aaf-4313-9cdc-80167cd35fd6,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:8016abe8-d795-4eee-bc77-2c178fa42678,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:cb537d22-9366-46d3-bdad-cdd9e1ca0753,PLASMID,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:daab8e76-ea75-4497-8a07-7b37990d6596,CELL_LINE,QUARANTINED,LabB_MSP,3,1,true,true,false,false,false,FAIL,FAIL
bio:plasmid:f8c0c2b3-a79c-4387-875e-9ec9fa234109,PLASMID,ACTIVE,LabB_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:80e81b71-6e61-43af-91e1-712785f29008,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:28300f43-0530-4911-bd86-db891a171e3a,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:328d5726-fc5d-4180-9334-b4dbb428025c,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,true,false,PASS,FAIL
bio:plasmid:9c0a3c85-df8a-4082-a82a-3b0253490a78,PLASMID,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:e38d768f-30ac-418d-ac2b-1508f2a0c5d6,CELL_LINE,ACTIVE,LabB_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:2bf053dd-a21d-4500-be01-6ef9e60eaf59,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,true,false,PASS,FAIL
bio:cell_line:74e21a46-1490-4c33-9fe1-2834fe890580,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:4c4ce1d2-fb36-4ba3-baab-08b89b8e05ae,PLASMID,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:d0eb2cfc-86d5-4842-abfe-d7d17794e8ac,CELL_LINE,ACTIVE,LabB_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:388a4aac-8010-4702-b8a7-24db2ecc0457,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:bfe4f371-6457-4a90-a23a-d0506cb6bfbe,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:70bdc513-c708-4934-a94b-186b70937ebc,PLASMID,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:37244336-fd63-47a4-bc0b-6a7ea64ce813,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:9249ef73-d1ef-49c1-8dc3-71161cb94012,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:ca6530f7-069a-49f9-8847-aea63df050ff,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:cbe6f9f5-74d1-49d0-9331-c8f33a4eab9b,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:7448904a-8c72-4c29-aa44-2bee8a1081e6,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:b53493f5-1f32-446c-9ed1-1015b4c0ae91,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:cf5360ee-76d9-4d1d-aaf0-1ff69d9330a5,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,true,true,false,FAIL,FAIL
bio:cell_line:8e6147c5-a7b4-4ea1-80ed-d1718f0b51cc,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:5676f4c5-24d7-47e5-a8ed-d6a2a4cd0b62,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:c4e007bd-4a3b-448e-811c-8d09844db1e9,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:e0b84380-a8c1-4254-9eb0-53aa2e04c3f5,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:75fb5faa-0aee-4588-ab31-d4a87a127dff,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,false,true,false,PASS,FAIL
bio:plasmid:a5354f94-8c20-4b1c-9fb7-fe9e15df4f81,PLASMID,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:ce265cc7-61e6-409c-b5ee-1a2255f1432b,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:b96c9356-bc8e-4047-bfcf-3ecb6493266d,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:c184f2aa-4f4e-463e-ac41-1dccf76fedaa,PLASMID,ACTIVE,LabA_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:7aa7f922-81b7-4049-a6ad-15a703b6c781,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:6374c4d7-8bae-4721-8312-d5429fb5cbde,PLASMID,ACTIVE,LabA_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:886d2036-9347-4dbb-850b-3f7cf5959820,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:2a3a51b9-21ea-41ca-9570-75413cd5e19d,PLASMID,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:6c8ec219-7641-47c3-adb3-baefa3d30994,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:91389503-a224-47c7-8461-6af5667eff35,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:99f57bbb-67fc-4c5a-a789-abdee89cd1bb,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:b436a49f-ae6b-4bb2-8e40-7f5c13ba666e,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:68ad3875-b6a1-4d71-9738-6825f2ed0df3,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:f07c4f1e-2cc4-4d02-9b35-28042b73d9d3,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:479520c4-2437-435f-8f1c-0473e692956f,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:200e347b-a615-4f50-89bf-e0b96355dc50,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:f947c78e-0f25-4a7c-a36e-b91594278428,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:970591a0-5d50-4f80-a863-3332dcd0188d,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:dc7fc3c5-acfa-4d60-ba54-795780a8544c,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:31b2d82c-00ff-432b-bf1f-bc5a97dd88ed,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:147e4873-2d8c-469d-9599-c905f999d908,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:b98eae5d-1f4d-4a56-9d17-aee4ba4fd45a,PLASMID,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:plasmid:0bf08fcf-f140-43ec-9aaf-28ae3f9b465c,PLASMID,ACTIVE,LabB_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:332958b3-4ff4-4f2a-8a9d-72322d70cb78,PLASMID,ACTIVE,LabB_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:48805586-d928-4c4b-af22-96e2145dfd3b,PLASMID,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:f02b272b-d7c3-40a0-bbeb-dc899d1e51bc,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:2fa04d6e-dea8-48d6-ae6d-386e4d46d35e,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:e67d6e40-b7e0-49ef-9588-cac2bb615f8f,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:ed9ccfe1-5227-4dc4-9f65-854018f79e13,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:0bec6599-ee85-4d16-a683-11e1962643b1,PLASMID,ACTIVE,LabA_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:eecb4c9f-4b15-4efb-bdb0-4932d0fb86ba,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:01c842ef-b005-4be4-affb-b5d6193f8446,PLASMID,ACTIVE,LabA_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:aebc837b-3917-4aa9-ba64-7be8336bc389,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:55552e58-32b2-4dc0-8060-1678b05c2971,PLASMID,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:8ff521e0-b6d1-489c-a45e-13e4f2b5d63c,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:a068fb2c-ff90-4338-a699-229f7ada8aaa,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:18f2d47c-b9e6-4a8c-b213-e3256f525e9d,PLASMID,ACTIVE,LabB_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:790a9bcd-b51f-4102-b4b4-93a3f9d6f7f2,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:866dd199-fc64-49b4-b00b-f2f1b27aff9b,CELL_LINE,ACTIVE,LabB_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:7f2b1730-420d-4671-9f8f-f4c328cdaef4,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:107dd38e-7964-4022-808b-9f6bcffb8fcc,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:ab544fdc-ca6d-4010-98aa-83ac637f54f6,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:a36cea49-2095-4212-a173-9623fed710ba,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,false,true,false,PASS,FAIL
bio:cell_line:61cee1f3-ee87-49a5-9d94-174bcf3e8367,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:22d7a2e5-8ac1-49b4-a17d-0d6585db3888,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:2c305863-020a-4228-a885-28538c1f9e87,PLASMID,ACTIVE,LabA_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:de757c4d-40dc-4a92-9948-c3c0ea5a3750,PLASMID,ACTIVE,LabA_MSP,3,2,true,true,false,false,false,PASS,PASS
